1,0,0,0,0,0,0,0,0,2251
0,1,0,0,0,0,0,0,0,1782
0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1709
0,0,0,0,1,0,0,0,0,1220
0,0,0,0,0,1,0,0,0,37
0,0,0,0,0,0,1,0,0,563
0,0,0,0,0,0,0,1,0,95
0,0,0,0,0,0,0,0,1,4599
1,1,0,0,0,0,0,0,0,4
1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,6
1,0,0,0,1,0,0,0,0,4
1,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,1,0,0,3
1,0,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,0,1,7
0,1,1,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,0,52
0,1,0,0,1,0,0,0,0,5
0,1,0,0,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,2
0,1,0,0,0,0,0,1,0,2
0,1,0,0,0,0,0,0,1,11
0,0,1,1,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,1
0,0,1,0,0,1,0,0,0,1
0,0,1,0,0,0,1,0,0,1
0,0,1,0,0,0,0,1,0,1
0,0,1,0,0,0,0,0,1,1
0,0,0,1,1,0,0,0,0,6
0,0,0,1,0,1,0,0,0,1
0,0,0,1,0,0,1,0,0,3
0,0,0,1,0,0,0,1,0,1
0,0,0,1,0,0,0,0,1,14
0,0,0,0,1,1,0,0,0,1
0,0,0,0,1,0,1,0,0,4
0,0,0,0,1,0,0,1,0,0
0,0,0,0,1,0,0,0,1,9
0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,1,0,1,0,1
0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,1,0,1,11
0,0,0,0,0,0,0,1,1,1
1,1,1,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0,0,1,0
1,0,1,1,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0
1,0,1,0,0,1,0,0,0,0
1,0,1,0,0,0,1,0,0,0
1,0,1,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,1,0
1,0,0,1,1,0,0,0,0,0
1,0,0,1,0,1,0,0,0,0
1,0,0,1,0,0,1,0,0,0
1,0,0,1,0,0,0,1,0,0
1,0,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0
1,0,0,0,1,0,1,0,0,0
1,0,0,0,1,0,0,1,0,0
1,0,0,0,1,0,0,0,1,1
